,strategy_returns,cumulative_returns,drawdown
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,-0.0,0.0,0.0
6,-1.8613581755353573e-05,-0.0018613408523715513,-0.0018613408523715513
7,0.0002494315850879136,0.023084464385747516,0.0
8,-0.0,0.023084464385747516,0.0
9,0.00013434282389640398,0.03652275065597621,0.0
10,0.0001343428238963313,0.04996284238478754,0.0
11,-0.000322112446134599,0.017740693974088728,-0.03220605734902682
12,8.216964734627755e-05,0.025959454116963876,-0.023991401481715524
13,-0.0003646903051995771,-0.010512392695527506,-0.060445035022738125
14,0.0,-0.010512392695527506,-0.060445035022738125
15,-0.0,-0.010512392695527506,-0.060445035022738125
16,8.44387128971135e-05,-0.0020690525913580338,-0.052005911344632505
17,-3.838034926584389e-05,-0.005906934456889612,-0.05584187665286233
18,0.0001535125595476512,0.009444593005247803,-0.04049801541993192
19,0.0,0.009444593005247803,-0.04049801541993192
20,0.0,0.009444593005247803,-0.04049801541993192
21,-0.0,0.009444593005247803,-0.04049801541993192
22,7.676069856004912e-05,0.017121682480403244,-0.032824759721417074
23,0.00021705610025820344,0.03883336511318891,-0.011123919445255037
24,-9.961976544986064e-05,0.028868016378580386,-0.021084291694783985
25,0.00016314857593074564,0.04518891507689915,-0.004771543309223247
26,0.0,0.04518891507689915,-0.004771543309223247
27,-0.0,0.04518891507689915,-0.004771543309223247
28,2.878346677871834e-05,0.048068603891926465,-0.001893292550092518
29,0.00021105344527158485,0.06918632186871942,0.0
30,0.00019182812259107676,0.08838424730219785,0.0
31,-0.0,0.08838424730219785,0.0
32,1.8991528723608134e-05,0.09028509677648788,0.0
33,-7.673566485619609e-05,0.0826048968803228,-0.00767327207504831
34,0.00015346544180211996,0.09796529667265297,0.0
35,-0.0,0.09796529667265297,0.0
36,-0.0,0.09796529667265297,0.0
37,0.0,0.09796529667265297,0.0
38,9.589474600025669e-05,0.10756462588519256,0.0
39,-0.0,0.10756462588519256,0.0
40,-0.0,0.10756462588519256,0.0
41,6.715820076102752e-05,0.11428789556684471,0.0
42,0.0,0.11428789556684471,0.0
43,-1.937482429655474e-05,0.11234821761982872,-0.0019374636605729023
44,0.0,0.11234821761982872,-0.0019374636605729023
45,-0.0,0.11234821761982872,-0.0019374636605729023
46,8.63230689347517e-05,0.12099059576915483,0.0
47,0.0,0.12099059576915483,0.0
48,0.0,0.12099059576915483,0.0
49,0.00010547461187936366,0.13155137533049643,0.0
50,-0.0,0.13155137533049643,0.0
51,-0.0,0.13155137533049643,0.0
52,-0.0,0.13155137533049643,0.0
53,0.0,0.13155137533049643,0.0
54,-0.00010548472638872035,0.12098958309447738,-0.010547916307046545
55,-0.0,0.12098958309447738,-0.010547916307046545
56,0.0,0.12098958309447738,-0.010547916307046545
57,0.00026857482847957183,0.1478831720078233,0.0
58,-1.9186676772261217e-05,0.14596168537750476,-0.0019186492709155623
59,0.00023026883988689755,0.16902483505458754,0.0
60,-0.00015354202283406976,0.15364586104571476,-0.015353023586084369
61,-0.0003985515506994542,0.11373742349269911,-0.055194119791945884
62,0.00022578859064822758,0.13634451528572455,-0.03262517512042651
63,2.8796728693633507e-05,0.13922815595059923,-0.029746400299945908
64,-0.0002015596887448539,0.11904615829925191,-0.049894342924505786
65,-0.0,0.11904615829925191,-0.049894342924505786
66,0.00019215635481897528,0.13828651777645362,-0.0306864495573822
67,0.00028812472371811995,0.16714299084503725,-0.0018786687927208057
68,0.0,0.16714299084503725,-0.0018786687927208057
69,0.0,0.16714299084503725,-0.0018786687927208057
70,-0.0,0.16714299084503725,-0.0018786687927208057
71,0.0,0.16714299084503725,-0.0018786687927208057
72,-0.0,0.16714299084503725,-0.0018786687927208057
73,-0.00022067959810735923,0.14504058485098614,-0.02394377927018576
74,-0.0,0.14504058485098614,-0.02394377927018576
75,-0.0,0.14504058485098614,-0.02394377927018576
76,0.0,0.14504058485098614,-0.02394377927018576
77,-0.00015486481359413038,0.12953284264123344,-0.03942535377416956
78,-0.0,0.12953284264123344,-0.03942535377416956
79,-0.0,0.12953284264123344,-0.03942535377416956
80,0.0,0.12953284264123344,-0.03942535377416956
81,-0.00015353612927212432,0.11416052187624981,-0.05477173534301771
82,-0.0,0.11416052187624981,-0.05477173534301771
83,0.0,0.11416052187624981,-0.05477173534301771
84,0.0,0.11416052187624981,-0.05477173534301771
85,0.0,0.11416052187624981,-0.05477173534301771
86,-0.0,0.11416052187624981,-0.05477173534301771
87,0.0,0.11416052187624981,-0.05477173534301771
88,0.0,0.11416052187624981,-0.05477173534301771
89,0.0,0.11416052187624981,-0.05477173534301771
90,7.672830510956375e-05,0.12184240643577926,-0.04710281316654408
91,-0.0,0.12184240643577926,-0.04710281316654408
92,-0.0,0.12184240643577926,-0.04710281316654408
93,-0.0,0.12184240643577926,-0.04710281316654408
94,-0.0,0.12184240643577926,-0.04710281316654408
