,strategy_returns,cumulative_returns,drawdown
46006,-0.0010798978688995253,-0.10793149890316878,0.0
46007,0.0,-0.10793149890316878,0.0
46008,0.0,-0.10793149890316878,0.0
46009,0.0,-0.10793149890316878,0.0
46010,0.0,-0.10793149890316878,0.0
46011,0.0,-0.10793149890316878,0.0
46012,7.15192476479428e-05,-0.10078703783777954,0.0
46013,-1.7879332386226334e-05,-0.10257315310413517,-0.0017879172551915623
46014,-5.363991526170519e-05,-0.10793149890316878,-0.007151669020755147
46015,-5.363991526164112e-05,-0.11328955728869827,-0.012515133082835472
46016,-0.0,-0.11328955728869827,-0.012515133082835472
46017,-0.0,-0.11328955728869827,-0.012515133082835472
46018,0.00012518666241891934,-0.10078429065839556,0.0
46019,-0.0,-0.10078429065839556,0.0
46020,-0.0,-0.10078429065839556,0.0
46021,-7.15537905924116e-05,-0.1079322024864715,-0.007155123068103286
46022,-0.0002146306572360674,-0.12936980198519077,-0.02861435009656743
46023,-0.0,-0.12936980198519077,-0.02861435009656743
46024,-0.0,-0.12936980198519077,-0.02861435009656743
46025,0.0003579674645801945,-0.09361296619707637,0.0
46026,0.00285040932305572,0.19156737810608337,0.0
46027,-0.00032309598026582307,0.15920111441609652,-0.03230437903805061
46028,0.0,0.15920111441609652,-0.03230437903805061
46029,0.0,0.15920111441609652,-0.03230437903805061
46030,0.0,0.15920111441609652,-0.03230437903805061
46031,-0.0,0.15920111441609652,-0.03230437903805061
46032,0.0,0.15920111441609652,-0.03230437903805061
46033,0.0002329683536191132,0.18253775684355933,-0.009012356527415832
46034,0.0003043349856552267,0.21303144794786455,0.0
46035,-0.00026852606206770536,0.18612524991465929,-0.026849001217155166
46036,-0.0,0.18612524991465929,-0.026849001217155166
46037,0.0,0.18612524991465929,-0.026849001217155166
46038,-0.0,0.18612524991465929,-0.026849001217155166
46039,-0.0,0.18612524991465929,-0.026849001217155166
46040,-0.00046562439280324017,0.13948700497272704,-0.07338810323619382
46041,-0.0,0.13948700497272704,-0.07338810323619382
46042,0.0,0.13948700497272704,-0.07338810323619382
46043,0.0,0.13948700497272704,-0.07338810323619382
46044,-0.0,0.13948700497272704,-0.07338810323619382
46045,0.00010739600497202624,0.15024216333718865,-0.06265580803559434
46046,-0.0003222226228159543,0.11797668824382601,-0.09485269363737059
46047,-0.00028642523602145686,0.08930447955899368,-0.12346395134562593
46048,-0.0,0.08930447955899368,-0.12346395134562593
46049,-2.7030048375469744e-05,0.08659909738053528,-0.12616358246082537
46050,0.0,0.08659909738053528,-0.12616358246082537
46051,-0.0,0.08659909738053528,-0.12616358246082537
46052,0.0,0.08659909738053528,-0.12616358246082537
46053,-0.00012672170605835032,0.07391675637025141,-0.13881896352957446
46054,0.0,0.07391675637025141,-0.13881896352957446
46055,-0.0003779294948806072,0.03610301747347666,-0.17655231851386732
46056,-0.0,0.03610301747347666,-0.17655231851386732
46057,-0.00012136702243761536,0.0239626702478013,-0.1886668579607509
46058,0.0,0.0239626702478013,-0.1886668579607509
46059,-0.0,0.0239626702478013,-0.1886668579607509
46060,-0.0,0.0239626702478013,-0.1886668579607509
46061,0.0,0.0239626702478013,-0.1886668579607509
46062,0.0002327059234157863,0.04724154730590957,-0.16543746681095817
46063,0.00014323056564764723,0.061572396587550315,-0.15113708184647523
46064,0.0,0.061572396587550315,-0.15113708184647523
46065,0.0,0.061572396587550315,-0.15113708184647523
46066,-0.0,0.061572396587550315,-0.15113708184647523
46067,0.0,0.061572396587550315,-0.15113708184647523
46068,-0.0,0.061572396587550315,-0.15113708184647523
46069,2.684647841480663e-05,0.06425873349023004,-0.14845645552086228
46070,0.00012527403711957172,0.07679497236938726,-0.13594686600139072
46071,0.0,0.07679497236938726,-0.13594686600139072
46072,-0.00021556726699029967,0.055224016267607645,-0.15747196686912712
46073,0.0,0.055224016267607645,-0.15747196686912712
46074,-7.13774533954833e-05,0.048082584050046506,-0.16459821793086693
46075,-0.0,0.048082584050046506,-0.16459821793086693
46076,0.0,0.048082584050046506,-0.16459821793086693
46077,0.0,0.048082584050046506,-0.16459821793086693
46078,0.0,0.048082584050046506,-0.16459821793086693
46079,-0.0,0.048082584050046506,-0.16459821793086693
46080,-0.0,0.048082584050046506,-0.16459821793086693
46081,0.0001431408687515133,0.06240457851496295,-0.1503066689596544
46082,-0.0,0.06240457851496295,-0.1503066689596544
46083,-0.0,0.06240457851496295,-0.1503066689596544
46084,-0.0,0.06240457851496295,-0.1503066689596544
46085,-0.00014324851851810048,0.04807181389789861,-0.1646089651879734
46086,0.0,0.04807181389789861,-0.1646089651879734
46087,-0.0,0.04807181389789861,-0.1646089651879734
46088,-0.0,0.04807181389789861,-0.1646089651879734
46089,-0.0,0.04807181389789861,-0.1646089651879734
46090,-0.0003669330180686815,0.011367607359735743,-0.20123514644188045
46091,0.0,0.011367607359735743,-0.20123514644188045
46092,-0.0,0.011367607359735743,-0.20123514644188045
46093,0.0,0.011367607359735743,-0.20123514644188045
46094,0.0006441915618951905,0.07581484241978576,-0.13692491240457905
46095,-0.0005546956920696477,0.02031861222919762,-0.19230316949224724
46096,0.0,0.02031861222919762,-0.19230316949224724
46097,1.7867512396104347e-05,0.022105742477607215,-0.1905198383000961
46098,0.0006453391795601671,0.08667475835233418,-0.12608808232805746
46099,0.0003904306864200826,0.1257592968848531,-0.08708662915595244
46100,8.941877002323313e-05,0.134712819429339,-0.07815213988332514
46101,0.00020183214040996858,0.15492526253872985,-0.05798266410024233
46102,-0.00030017537820030974,0.1248657317606483,-0.08797829475202246
46103,0.0,0.1248657317606483,-0.08797829475202246
