,strategy_returns,cumulative_returns,drawdown
477,0.0,-0.49044618243129223,-0.49332622002501436
478,0.0,-0.49044618243129223,-0.49332622002501436
479,0.0,-0.49044618243129223,-0.49332622002501436
480,-0.0,-0.49044618243129223,-0.49332622002501436
481,0.0,-0.49044618243129223,-0.49332622002501436
482,-0.0,-0.49044618243129223,-0.49332622002501436
499,-0.00032695766189578266,-0.52297627521245,-0.5258553713097358
501,-0.0,-0.52297627521245,-0.5258553713097358
502,-0.0,-0.52297627521245,-0.5258553713097358
503,-0.0002884865056405191,-0.5516699151153714,-0.5545481807520791
504,-0.0,-0.5516699151153714,-0.5545481807520791
505,-0.0,-0.5516699151153714,-0.5545481807520791
506,-5.770395946941117e-05,-0.5574083119581963,-0.5602864115123674
507,-0.0001346296244906105,-0.570795329570728,-0.573673041673517
508,0.0,-0.570795329570728,-0.573673041673517
509,-0.0,-0.570795329570728,-0.573673041673517
510,0.00031744657785010743,-0.5392268584232807,-0.5421054841909467
511,-9.62065748314963e-05,-0.5487951784622913,-0.5516735273005557
512,0.00032771752543860207,-0.5161979346639978,-0.5190772269421995
513,-1.9823900252913516e-05,-0.5181700720851223,-0.5210493072850819
514,-0.0001539586624031648,-0.5334849825924248,-0.5363637745433136
515,-3.848596225008555e-05,-0.5373129734721038,-0.5401916546320384
516,-0.00020202700496342704,-0.5574050925940321,-0.5602831922413842
517,-0.0,-0.5574050925940321,-0.5602831922413842
518,0.0,-0.5574050925940321,-0.5602831922413842
519,0.0,-0.5574050925940321,-0.5602831922413842
520,-0.0,-0.5574050925940321,-0.5602831922413842
521,-0.0,-0.5574050925940321,-0.5602831922413842
522,0.0,-0.5574050925940321,-0.5602831922413842
524,0.0,-0.5574050925940321,-0.5602831922413842
528,-0.0,-0.5574050925940321,-0.5602831922413842
602,0.0,-0.5574050925940321,-0.5602831922413842
603,-3.8430498448265975e-05,-0.5612266476507033,-0.5641046366933744
604,-0.0,-0.5612266476507033,-0.5641046366933744
605,-0.0001345364740020528,-0.5746038897129546,-0.5774814915871729
606,-0.00017300206684513913,-0.5918032009358365,-0.5946803050220439
607,-2.133899502440054e-05,-0.5939244493199825,-0.5968014920123332
608,-0.00032456264603508554,-0.6261827130357833,-0.62905882209906
611,-0.0,-0.6261827130357833,-0.62905882209906
612,0.0,-0.6261827130357833,-0.62905882209906
613,0.0,-0.6261827130357833,-0.62905882209906
614,0.0,-0.6261827130357833,-0.62905882209906
615,7.691420224553606e-05,-0.6185391612099855,-0.6214154914954029
616,-9.614367718529149e-05,-0.62809360099223,-0.6309696547499688
617,0.00014421204964741818,-0.61376194131888,-0.6166384098681421
618,0.00018263874587561807,-0.5956085057326588,-0.598485499684509
619,1.9223190857937834e-05,-0.5936976177762232,-0.5965746670336003
620,0.00019221158710599752,-0.5745887382118009,-0.577466340524535
621,7.687429135310277e-05,-0.5669451863860031,-0.5698230099208779
662,-0.00021141852297204498,-0.5879649539069054,-0.5908421690808963
663,-0.00022107625779100185,-0.6099401654060199,-0.6128167445663468
670,5.959928136562085e-05,-0.6040164127410375,-0.6068931633485319
671,-0.00011727938751290139,-0.6156728292753377,-0.618549242519062
672,0.00012496935863723187,-0.6032520575584455,-0.6061288302881551
673,-5.767622491475457e-05,-0.6089847214277744,-0.6118613282408703
674,0.00022107413282399107,-0.5870095099286599,-0.5898867527554197
675,0.00021141649127382863,-0.5659897424077576,-0.5688675935954013
676,9.608778580083958e-06,-0.5650342984295453,-0.567912177269958
677,0.00013451320651702319,-0.5516580827344519,-0.5545363487136079
678,0.00026897214379271024,-0.5249056513442096,-0.5277846916008633
679,0.00011525163285899265,-0.5134403236055407,-0.5163196956954108
680,-3.841573508981092e-05,-0.517262099518434,-0.5201413609972283
681,3.841573508983769e-05,-0.5134403236055407,-0.5163196956954108
682,0.00021145220207526038,-0.49240144720509305,-0.49528142820890464
685,-7.643260242137569e-05,-0.5000067812717446,-0.5028865421595308
686,0.00022563218152152443,-0.4775538477834962,-0.4804342585113197
687,-1.4400533165713826e-05,-0.4789870137508423,-0.4818673829995124
688,1.862465022456233e-05,-0.47713345243307614,-0.48001387532812245
689,0.0,-0.47713345243307614,-0.48001387532812245
690,3.840024576630389e-05,-0.4733116765201828,-0.47619221002629386
691,8.639516192452692e-05,-0.464712680716195,-0.4675934630972156
692,9.599001703858065e-06,-0.46375723673797165,-0.46663804677176124
693,-9.599416362846214e-05,-0.4733116765201939,-0.47619221002630496
694,-0.0,-0.4733116765201939,-0.47619221002630496
695,-0.0,-0.4733116765201939,-0.47619221002630496
696,-0.0,-0.4733116765201939,-0.47619221002630496
697,3.822880014195546e-05,-0.4695068179163542,-0.47238746154391054
698,-0.00010546892907609034,-0.4800036388887152,-0.48288397871389943
699,-9.606101795922087e-06,-0.4809596335128008,-0.48383994566927324
700,-7.68521365271844e-05,-0.4886075905054188,-0.4914876813122526
701,0.00012296058360285593,-0.4763708593172211,-0.47925130428347895
702,8.836858156897522e-05,-0.46757570877570265,-0.4704564082940399
703,-3.842016290638697e-05,-0.47139968727202275,-0.47428027611554624
704,-9.605686573827358e-05,-0.4809596335128008,-0.48383994566927324
705,8.645159436516414e-05,-0.47235568189611943,-0.47523624307093115
709,-0.00018251768791133392,-0.49051957975356775,-0.49339961522300024
710,-0.0001539171189139826,-0.5058346136313063,-0.508714205848082
711,-0.0,-0.5058346136313063,-0.508714205848082
712,0.0,-0.5058346136313063,-0.508714205848082
713,-0.0,-0.5058346136313063,-0.508714205848082
716,-0.0,-0.5058346136313063,-0.508714205848082
717,-9.63118983715351e-05,-0.5154166241383429,-0.5182959390294894
718,0.0,-0.5154166241383429,-0.5182959390294894
719,0.0,-0.5154166241383429,-0.5182959390294894
720,-0.0,-0.5154166241383429,-0.5182959390294894
721,0.0,-0.5154166241383429,-0.5182959390294894
722,0.0,-0.5154166241383429,-0.5182959390294894
723,-0.0,-0.5154166241383429,-0.5182959390294894
724,0.0,-0.5154166241383429,-0.5182959390294894
725,-0.0,-0.5154166241383429,-0.5182959390294894
726,0.0,-0.5154166241383429,-0.5182959390294894
727,0.0,-0.5154166241383429,-0.5182959390294894
728,0.0,-0.5154166241383429,-0.5182959390294894
729,-0.0,-0.5154166241383429,-0.5182959390294894
730,-0.0,-0.5154166241383429,-0.5182959390294894
810,0.0,-0.5154166241383429,-0.5182959390294894
811,0.0,-0.5154166241383429,-0.5182959390294894
812,0.0002866342471110619,-0.4868968483062619,-0.4897769886259562
813,0.0001814925378117624,-0.46883432361259914,-0.4717149867036974
814,0.00027695143499397134,-0.4412652069749168,-0.444146667980283
815,-3.819563806276798e-05,-0.4450678437525224,-0.44794919470074746
816,3.819563806266293e-05,-0.4412652069749279,-0.4441466679802941
817,-0.000305605961694637,-0.4716863011958061,-0.47456688174405404
818,1.910310903157531e-05,-0.46978498280699776,-0.47266561838381627
819,-0.0,-0.46978498280699776,-0.47266561838381627
820,-0.0,-0.46978498280699776,-0.47266561838381627
821,-0.0,-0.46978498280699776,-0.47266561838381627
822,-0.0,-0.46978498280699776,-0.47266561838381627
823,-0.0,-0.46978498280699776,-0.47266561838381627
824,-0.0,-0.46978498280699776,-0.47266561838381627
825,0.0,-0.46978498280699776,-0.47266561838381627
826,0.0,-0.46978498280699776,-0.47266561838381627
827,0.0,-0.46978498280699776,-0.47266561838381627
828,-0.0001720331454769463,-0.4869060060324393,-0.48978614608707893
829,-0.0,-0.4869060060324393,-0.48978614608707893
830,-0.0,-0.4869060060324393,-0.48978614608707893
831,0.0,-0.4869060060324393,-0.48978614608707893
832,-0.0,-0.4869060060324393,-0.48978614608707893
833,-0.0,-0.4869060060324393,-0.48978614608707893
834,0.0,-0.4869060060324393,-0.48978614608707893
835,0.0,-0.4869060060324393,-0.48978614608707893
836,0.0,-0.4869060060324393,-0.48978614608707893
837,0.00022003333851928038,-0.46500739861106144,-0.4678881724622608
838,-4.797881592843158e-05,-0.46978285513823437,-0.47266349077663694
839,0.00010512985936623411,-0.4593187073695493,-0.46219964586469153
840,0.00019092578902551148,-0.4403120098769975,-0.4431934984701069
841,-0.0002673827724525752,-0.46692899665586873,-0.4698097148915559
842,0.0,-0.46692899665586873,-0.4698097148915559
843,-9.556483603583614e-05,-0.47644040378117536,-0.47932084673465436
844,-0.0,-0.47644040378117536,-0.47932084673465436
845,0.0,-0.47644040378117536,-0.47932084673465436
846,5.733561403219056e-05,-0.47073399579241615,-0.4736146039025946
847,0.00022930958805642205,-0.4479083638373238,-0.45078963257429994
848,0.00012418740851154956,-0.43554447986166034,-0.43842610643816116
849,0.0,-0.43554447986166034,-0.43842610643816116
