,strategy_returns,cumulative_returns,drawdown
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,-0.0,0.0,0.0
6,-0.0,0.0,0.0
7,0.0,0.0,0.0
8,-0.0,0.0,0.0
9,0.0,0.0,0.0
10,-0.0,0.0,0.0
11,-0.0,0.0,0.0
12,0.0,0.0,0.0
13,-0.0003646903051995771,-0.03646238137734459,-0.03646238137734459
14,0.0,-0.03646238137734459,-0.03646238137734459
15,-0.0,-0.03646238137734459,-0.03646238137734459
16,0.0,-0.03646238137734459,-0.03646238137734459
17,-0.0,-0.03646238137734459,-0.03646238137734459
18,0.0,-0.03646238137734459,-0.03646238137734459
19,0.0,-0.03646238137734459,-0.03646238137734459
20,0.0,-0.03646238137734459,-0.03646238137734459
21,-0.0,-0.03646238137734459,-0.03646238137734459
22,0.0,-0.03646238137734459,-0.03646238137734459
23,-0.0,-0.03646238137734459,-0.03646238137734459
24,9.961976544986064e-05,-0.026503541165812106,-0.026503541165812106
25,-0.00016314857593074564,-0.0428127442960724,-0.0428127442960724
26,-0.00020149973441437177,-0.06295206187919566,-0.06295206187919566
27,-0.0,-0.06295206187919566,-0.06295206187919566
28,0.0,-0.06295206187919566,-0.06295206187919566
29,0.0,-0.06295206187919566,-0.06295206187919566
30,0.0,-0.06295206187919566,-0.06295206187919566
31,-0.00013408398645849408,-0.07635112134189992,-0.07635112134189992
32,0.0,-0.07635112134189992,-0.07635112134189992
33,-0.0,-0.07635112134189992,-0.07635112134189992
34,0.0,-0.07635112134189992,-0.07635112134189992
35,-3.8364152540781615e-05,-0.08018453391662739,-0.08018453391662739
36,-1.9182628212486636e-05,-0.08210124020399112,-0.08210124020399112
37,0.0,-0.08210124020399112,-0.08210124020399112
38,-9.589474600025669e-05,-0.09168238232849513,-0.09168238232849513
39,-0.00015345072343776663,-0.1070122097277526,-0.1070122097277526
40,-0.0,-0.1070122097277526,-0.1070122097277526
41,-6.715820076102752e-05,-0.11372061779155729,-0.11372061779155729
42,-0.0002206309093668598,-0.13575618749164242,-0.13575618749164242
43,0.0,-0.13575618749164242,-0.13575618749164242
44,0.0,-0.13575618749164242,-0.13575618749164242
45,-0.0,-0.13575618749164242,-0.13575618749164242
46,0.0,-0.13575618749164242,-0.13575618749164242
47,0.0,-0.13575618749164242,-0.13575618749164242
48,0.00019178029708021105,-0.11660235654060713,-0.11660235654060713
49,-0.00010547461187936366,-0.12713696356367876,-0.12713696356367876
50,-1.917839745364223e-05,-0.12905234665877563,-0.12905234665877563
51,-0.00010548776111998267,-0.13958695368183616,-0.13958695368183616
52,-0.0,-0.13958695368183616,-0.13958695368183616
53,0.0,-0.13958695368183616,-0.13958695368183616
54,0.0,-0.13958695368183616,-0.13958695368183616
55,-0.0002493454694380288,-0.16448359119026756,-0.16448359119026756
56,0.0,-0.16448359119026756,-0.16448359119026756
57,0.00026857482847957183,-0.1376666834826068,-0.1376666834826068
58,1.9186676772261217e-05,-0.1357506387903329,-0.1357506387903329
59,0.00023026883988689755,-0.11275236615259088,-0.11275236615259088
60,0.00015354202283406976,-0.09741429860674611,-0.09741429860674611
61,0.0003985515506994542,-0.05759003267225005,-0.05759003267225005
62,-0.00022578859064822758,-0.08015334120008433,-0.08015334120008433
63,2.8796728693633507e-05,-0.07727593505499897,-0.07727593505499897
64,-0.0002015596887448539,-0.09741429860674611,-0.09741429860674611
65,-0.0,-0.09741429860674611,-0.09741429860674611
66,-0.0,-0.09741429860674611,-0.09741429860674611
67,0.0,-0.09741429860674611,-0.09741429860674611
68,0.0,-0.09741429860674611,-0.09741429860674611
69,0.0,-0.09741429860674611,-0.09741429860674611
70,-0.0,-0.09741429860674611,-0.09741429860674611
71,0.0,-0.09741429860674611,-0.09741429860674611
72,0.0,-0.09741429860674611,-0.09741429860674611
73,0.0,-0.09741429860674611,-0.09741429860674611
74,-0.0,-0.09741429860674611,-0.09741429860674611
75,-0.0,-0.09741429860674611,-0.09741429860674611
76,0.0,-0.09741429860674611,-0.09741429860674611
77,0.0,-0.09741429860674611,-0.09741429860674611
78,-0.0,-0.09741429860674611,-0.09741429860674611
79,9.40575856995007e-06,-0.09647463458599681,-0.09647463458599681
80,-0.00010556976491740519,-0.10702086958167545,-0.10702086958167545
81,-0.00015353612927212432,-0.12235687359335445,-0.12235687359335445
82,-0.0,-0.12235687359335445,-0.12235687359335445
83,0.0,-0.12235687359335445,-0.12235687359335445
84,0.0,-0.12235687359335445,-0.12235687359335445
85,0.0,-0.12235687359335445,-0.12235687359335445
86,-0.0,-0.12235687359335445,-0.12235687359335445
87,0.0,-0.12235687359335445,-0.12235687359335445
88,0.0,-0.12235687359335445,-0.12235687359335445
89,0.0,-0.12235687359335445,-0.12235687359335445
90,0.0,-0.12235687359335445,-0.12235687359335445
91,-5.064002081941122e-05,-0.12741455145912628,-0.12741455145912628
