,strategy_returns,cumulative_returns,drawdown
71566,1.6475686006727377e-05,0.0016475821731587459,0.0
71567,-0.00011533550286714546,-0.00988549303897468,-0.011532885198373144
71568,9.605892324339698e-05,-0.0002800889694509756,-0.0019276393831701988
71569,-0.00016197089782530618,-0.016475821731620766,-0.018123105311729226
71570,-0.00011535641023657381,-0.028008896943765293,-0.029655990510113472
71571,-0.0,-0.028008896943765293,-0.029655990510113472
71572,3.296793868250577e-05,-0.024712972141482936,-0.026360120010004984
71573,-0.00011539254082440353,-0.03624870894949339,-0.03789566676040135
71574,0.00039557614532412797,0.003302388677983714,0.0
71575,4.943601744436334e-05,0.00824627588140725,0.0
71576,9.820563807105918e-05,0.018068131792214892,0.0
71577,-0.00032068696497745557,-0.01400121653404307,-0.032063555040873215
71578,8.240931884716085e-06,-0.013177235333461379,-0.031239722691411842
71579,0.0002801512835242779,0.01483812548599417,-0.003229422809847282
71580,-4.119379622004992e-05,0.01071821948313012,-0.007348584557143045
71581,0.0001730324769796703,0.028024819039873528,0.0
71582,-8.240320713309753e-06,0.027200559431128646,-0.0008240286761940219
71583,4.1367095151575725e-05,0.031338479740705694,0.0
71584,4.9280167569141427e-05,0.036268162329955445,0.0
71585,-0.00011536781745112557,0.02472786210852007,-0.011536116284049935
71586,0.00044506351131504867,0.06925512670452605,0.0
71587,-0.00019783045994162192,0.049460338007434324,-0.019781089278647634
71588,6.593479051608367e-05,0.05605729569819751,-0.013188697157406892
71589,-0.00024727788390194557,0.031318704357863325,-0.037910167612054124
71590,6.594674802503371e-05,0.03791566204862651,-0.03131777549080228
71591,-1.6486279294621326e-05,0.03626642262590796,-0.03296587352114022
71592,0.00014210280188994801,0.05048286644950828,-0.018759268499846105
71593,0.000154608648403567,0.06595273223430898,-0.0033001089755679835
71594,-0.0001977978512416227,0.04616185916204163,-0.023077285339279108
71595,-0.00010715684062436423,0.03544180291454868,-0.03378992253630919
71596,0.0001895773666788447,0.05440805627550116,-0.014836795187722629
71597,2.3076530016273485e-05,0.056716991467276046,-0.012529457945276157
71598,0.00033631067509874073,0.0903727925922082,0.0
71599,-1.6488453960364917e-05,0.08872247069420247,-0.0016488318026586235
71600,8.244498862794225e-05,0.0969746244497749,0.0
71601,9.893317072381986e-05,0.10687802540858549,0.0
71602,-2.4732375092467316e-05,0.10440217516887174,-0.0024732069249910893
71603,9.892583043933823e-05,0.11430557612770453,0.0
71604,0.0002884777871507593,0.1431904955909502,0.0
71605,3.296359171580392e-05,0.14649162924387227,0.0
71606,-0.0,0.14649162924387227,0.0
71607,-4.944742503542573e-05,0.14153976553594738,-0.004944620253155563
71608,-0.00013184784777479837,0.12833718942975025,-0.018127883981533532
71609,-9.887447892972424e-05,0.1184375416833694,-0.028013050786002136
71610,-9.886470373347348e-05,0.10853985129171129,-0.037896263098924354
71611,0.0001812594239266006,0.12668711218664086,-0.019775547535449967
71612,-8.222993752778292e-05,0.11845403946770805,-0.02799657713419279
71613,-1.6313352141247163e-05,0.11682078519308359,-0.029627442327817555
71614,-0.00013214482102968144,0.10359173992253723,-0.0428371365021496
71615,8.238250200329277e-05,0.11183886397427845,-0.034602076124523595
71616,6.591088850253305e-05,0.1184375416833916,-0.02801305078597993
71617,0.00019775873498861744,0.1382387951115449,-0.00824076210566016
71618,0.00011537732518725056,0.14979314379479636,0.0
71619,0.0,0.14979314379479636,0.0
71620,-0.00013186740751314237,0.1365875209247136,-0.013185871338872168
71621,1.6484376932030994e-05,0.13823822378344897,-0.011537637421532576
71622,0.00016482882563823676,0.15474525237106906,0.0
71623,-4.9445795057181805e-05,0.14979314379479636,-0.004944457263400537
71624,6.592718344973264e-05,0.15639595522982663,0.0
71625,0.00019775547599919506,0.17620438953493966,0.0
71626,9.886307472195722e-05,0.18610860668746287,0.0
71627,-8.238521684325207e-05,0.17785509239367503,-0.008238182327446886
71628,-4.9434388218316016e-05,0.17290298381740232,-0.013181091723901694
71629,-6.591197458185365e-05,0.1663006075723672,-0.01977120320428849
71630,-3.311912727959661e-05,0.16298324204784276,-0.023082406294872015
71631,-5.7502744783410806e-05,0.1572237611803029,-0.028831188184541556
71632,-8.237944797658978e-06,0.15639867489838366,-0.029654741762363823
71633,-0.0,0.15639867489838366,-0.029654741762363823
71634,3.295218638072714e-05,0.15969910159256973,-0.026360446036055585
71635,-9.885330178090113e-05,0.14979847399392288,-0.03624268194315494
71636,6.590111540016114e-05,0.15639867489838366,-0.029654741762363823
71637,0.00018125046392066622,0.17455371387773422,-0.011533428107379784
71638,-4.9435202817857415e-05,0.16960168690094424,-0.016476256055941718
71639,0.0,0.16960168690094424,-0.016476256055941718
71640,4.94286867722985e-05,0.17455306113578484,-0.011534079636776884
71641,-0.0,0.17455306113578484,-0.011534079636776884
71642,1.6640444237725503e-05,0.17622002406949555,-0.0098702133015105
71643,-6.936447235244684e-05,0.1692715944151324,-0.016805735352420914
71644,5.2888786345595e-05,0.17456956571928472,-0.011517605712663137
71645,8.23757156855044e-05,0.18282185747029445,-0.0032806436569665642
71646,-0.0,0.18282185747029445,-0.0032806436569665642
71647,-9.8845159138807e-05,0.1729197598960841,-0.013164346808958172
71648,0.00011367277573963725,0.1843073409558471,-0.001797919648405255
71649,-3.130248830328562e-05,0.18117137192921184,-0.00492806320847583
71650,5.766323846578033e-05,0.18694830926067052,0.0
71651,-4.118836676341118e-05,0.18282185747029445,-0.004118751853421365
71652,6.590220115736447e-05,0.18942434350563975,0.0
71653,0.0,0.18942434350563975,0.0
71654,0.0,0.18942434350563975,0.0
